experiment,category,learner,query_strategy,n_estimators,max_depth,n_learners,n_initial,n_queries,r2
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,4,1,80,1,0.180924288
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,5,1,80,1,0.272121624
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,6,1,80,1,0.292611827
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,7,1,80,1,0.332186095
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,8,1,80,1,0.290193683
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,9,1,80,1,0.21530954
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,10,1,80,1,0.250503389
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,11,1,80,1,0.260321731
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,12,1,80,1,0.153852062
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,13,1,80,1,0.254413513
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,14,1,80,1,0.169066537
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,15,1,80,1,0.269539185
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,16,1,80,1,0.188182476
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,17,1,80,1,0.261249652
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,18,1,80,1,0.272487421
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,19,1,80,1,0.176864674
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,1,1,80,1,0.056809179
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,2,1,80,1,0.287924688
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,3,1,80,1,0.176319929
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,4,1,80,1,0.296038228
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,5,1,80,1,0.302527633
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,6,1,80,1,0.350329427
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,7,1,80,1,0.269875212
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,8,1,80,1,0.228084639
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,9,1,80,1,0.278127054
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,10,1,80,1,0.113758916
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,11,1,80,1,0.301664597
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,12,1,80,1,0.313010223
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,13,1,80,1,0.249963759
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,14,1,80,1,0.198445976
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,15,1,80,1,0.179278218
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,16,1,80,1,0.092772959
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,17,1,80,1,0.31695405
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,18,1,80,1,0.310239111
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,19,1,80,1,0.180853822
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,1,1,80,1,0.22834541
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,2,1,80,1,0.138542006
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,3,1,80,1,0.286680981
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,4,1,80,1,0.127408404
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,5,1,80,1,0.241053961
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,6,1,80,1,0.200450553
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,7,1,80,1,0.249609814
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,8,1,80,1,0.135041544
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,9,1,80,1,0.336200328
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,10,1,80,1,0.294925268
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,11,1,80,1,0.320480891
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,12,1,80,1,0.289956909
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,13,1,80,1,0.110073058
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,14,1,80,1,0.258203735
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,15,1,80,1,0.314252099
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,16,1,80,1,0.291466388
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,17,1,80,1,0.26062425
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,18,1,80,1,0.271474359
4_3,Single Learner,Random Forest Regressor,GP_regression_std,66,19,1,80,1,0.228414725
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,1,1,80,1,0.219456616
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,2,1,80,1,0.25504099
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,3,1,80,1,0.245545358
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,4,1,80,1,0.281205318
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,5,1,80,1,0.299362296
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,6,1,80,1,0.164446606
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,7,1,80,1,0.295370226
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,8,1,80,1,0.135088115
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,9,1,80,1,0.297347745
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,10,1,80,1,0.237407603
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,11,1,80,1,0.363215572
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,12,1,80,1,0.338982984
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,13,1,80,1,0.308405589
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,14,1,80,1,0.3212402
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,15,1,80,1,0.140885427
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,16,1,80,1,0.283321781
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,17,1,80,1,0.261361095
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,18,1,80,1,0.255943806
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,19,1,80,1,0.301913231
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,1,1,80,1,0.153129234
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,2,1,80,1,0.302555858
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,3,1,80,1,0.320596473
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,4,1,80,1,0.209891058
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,5,1,80,1,0.238332466
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,6,1,80,1,0.303222321
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,7,1,80,1,0.212266495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,8,1,80,1,0.266044533
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,9,1,80,1,0.238330923
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,10,1,80,1,0.254562052
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,11,1,80,1,0.245210723
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,12,1,80,1,0.255943026
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,13,1,80,1,0.187648157
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,14,1,80,1,0.303212929
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,15,1,80,1,0.247149335
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,16,1,80,1,0.145108467
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,17,1,80,1,0.25429645
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,18,1,80,1,0.26006339
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,19,1,80,1,0.176321629
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,1,1,80,1,0.193465054
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,2,1,80,1,0.23228897
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,3,1,80,1,0.242678365
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,4,1,80,1,0.29672862
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,5,1,80,1,0.263859064
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,6,1,80,1,0.036875323
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,7,1,80,1,0.232829225
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,8,1,80,1,0.316266221
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,9,1,80,1,0.285307861
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,10,1,80,1,0.096436594
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,11,1,80,1,0.255288727
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,12,1,80,1,0.341058249
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,13,1,80,1,0.265696449
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,14,1,80,1,0.276475252
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,15,1,80,1,0.308365314
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,16,1,80,1,0.191882714
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,17,1,80,1,0.189350416
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,18,1,80,1,0.27082097
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,19,1,80,1,0.201482275
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,1,1,80,1,0.19677984
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,2,1,80,1,0.230509336
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,3,1,80,1,0.22395177
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,4,1,80,1,0.248960575
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,5,1,80,1,0.269333479
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,6,1,80,1,0.153110192
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,7,1,80,1,0.257678888
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,8,1,80,1,0.251785595
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,9,1,80,1,0.261984943
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,10,1,80,1,0.266630316
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,11,1,80,1,0.297439873
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,12,1,80,1,0.318509989
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,13,1,80,1,0.266982638
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,14,1,80,1,0.278323346
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,15,1,80,1,0.282368886
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,16,1,80,1,0.308861979
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,17,1,80,1,0.151533647
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,18,1,80,1,0.324941031
4_3,Single Learner,Random Forest Regressor,GP_regression_std,71,19,1,80,1,0.285296798
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,1,1,80,1,0.177609943
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,2,1,80,1,0.273936227
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,3,1,80,1,0.300893278
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,4,1,80,1,0.25566064
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,5,1,80,1,0.018034956
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,6,1,80,1,0.254647149
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,7,1,80,1,0.202266103
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,8,1,80,1,0.215560243
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,9,1,80,1,0.259774042
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,10,1,80,1,0.296948763
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,11,1,80,1,0.236174987
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,12,1,80,1,0.16700463
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,13,1,80,1,0.310326949
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,14,1,80,1,0.318973613
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,15,1,80,1,0.348212704
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,16,1,80,1,0.291916785
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,17,1,80,1,0.251315262
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,18,1,80,1,0.192744051
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,19,1,80,1,0.25414676
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,1,1,80,1,0.060054595
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,2,1,80,1,0.28809304
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,3,1,80,1,0.239574993
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,4,1,80,1,0.277875779
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,5,1,80,1,0.274862854
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,6,1,80,1,0.267553824
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,7,1,80,1,0.210314318
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,8,1,80,1,0.294900977
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,9,1,80,1,0.301797162
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,10,1,80,1,0.162475576
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,11,1,80,1,0.298358958
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,12,1,80,1,0.290086988
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,13,1,80,1,0.258074416
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,14,1,80,1,0.240037858
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,15,1,80,1,0.357990077
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,16,1,80,1,0.246275841
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,17,1,80,1,0.316303202
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,18,1,80,1,0.343113495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,19,1,80,1,0.274300021
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,1,1,80,1,0.182019645
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,2,1,80,1,0.23391059
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,3,1,80,1,0.100599632
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,4,1,80,1,0.17769972
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,5,1,80,1,0.28695025
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,6,1,80,1,0.277070286
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,7,1,80,1,0.274588843
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,8,1,80,1,0.134563769
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,9,1,80,1,0.260441206
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,10,1,80,1,0.279929763
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,11,1,80,1,0.143251401
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,12,1,80,1,0.336920377
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,13,1,80,1,0.222762284
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,14,1,80,1,0.313933225
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,15,1,80,1,0.253214141
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,16,1,80,1,0.311619298
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,17,1,80,1,0.243409731
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,18,1,80,1,0.318694432
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,19,1,80,1,0.263915972
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,1,1,80,1,0.197082055
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,2,1,80,1,0.214593562
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,3,1,80,1,0.294081486
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,4,1,80,1,0.277499641
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,5,1,80,1,0.228425878
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,6,1,80,1,0.167730957
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,7,1,80,1,0.216926732
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,8,1,80,1,0.314933207
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,9,1,80,1,0.318194169
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,10,1,80,1,0.326864167
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,11,1,80,1,0.272176452
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,12,1,80,1,0.254412977
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,13,1,80,1,0.284207409
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,14,1,80,1,0.234694466
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,15,1,80,1,0.181826356
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,16,1,80,1,0.277640195
4_3,Single Learner,Random Forest Regressor,GP_regression_std,76,17,1,80,1,0.110332591
